date,PnL,Cumulative_Returns,Drawdown,Total_Capital
2015-01-02,-17.927939049387053,-0.017927939049387054,,982.0720609506129
2015-01-05,-11.536176895107664,-0.011536176895107664,,988.4638231048923
2015-01-06,8.338070024042299,0.008338070024042299,,1008.3380700240423
2015-01-07,20.551564066466412,0.02055156406646641,,1020.5515640664664
2015-01-08,2.201835176911082,0.002201835176911082,,1002.2018351769111
2015-01-09,-1.52030666997649,-0.00152030666997649,,998.4796933300236
2015-01-12,-2.9097952964015628,-0.0029097952964015628,,997.0902047035985
2015-01-13,1.098506218168982,0.001098506218168982,,1001.098506218169
2015-01-14,10.318239805153562,0.010318239805153562,,1010.3182398051536
2015-01-15,30.20897679450463,0.030208976794504627,,1030.2089767945047
2015-01-16,44.33919918148077,0.04433919918148077,,1044.3391991814808
2015-01-20,57.62994006337729,0.057629940063377294,,1057.6299400633773
2015-01-21,62.362144668304474,0.062362144668304476,,1062.3621446683044
2015-01-22,60.287849448342534,0.060287849448342534,,1060.2878494483425
2015-01-23,61.37751521600854,0.06137751521600854,,1061.3775152160085
2015-01-26,51.62517911288145,0.05162517911288145,,1051.6251791128814
2015-01-27,42.791874162972476,0.042791874162972476,,1042.7918741629724
2015-01-28,42.64095987983452,0.04264095987983452,,1042.6409598798346
2015-01-29,47.35174524887742,0.04735174524887742,,1047.3517452488775
2015-01-30,82.44084901358084,0.08244084901358084,,1082.4408490135809
2015-02-02,112.94917119938663,0.11294917119938663,,1112.9491711993867
2015-02-03,126.79186136008069,0.1267918613600807,,1126.7918613600807
2015-02-04,146.72286627209186,0.14672286627209186,,1146.7228662720918
2015-02-05,155.19411781423975,0.15519411781423975,,1155.1941178142397
2015-02-06,170.84652368144492,0.17084652368144493,,1170.846523681445
2015-02-09,203.28604169263565,0.20328604169263564,,1203.2860416926355
2015-02-10,214.93322586229624,0.21493322586229624,,1214.9332258622962
2015-02-11,236.4362031955116,0.23643620319551162,,1236.4362031955116
2015-02-12,248.01638872042963,0.24801638872042964,,1248.0163887204296
2015-02-13,253.7495196882147,0.2537495196882147,,1253.7495196882146
2015-02-17,261.70359606788196,0.26170359606788196,,1261.703596067882
2015-02-18,265.31047019256346,0.2653104701925635,,1265.3104701925636
2015-02-19,268.1420414463642,0.2681420414463642,,1268.1420414463641
2015-02-20,264.2018019237009,0.2642018019237009,,1264.201801923701
2015-02-23,252.99282652997636,0.25299282652997634,,1252.9928265299764
2015-02-24,244.86134570176455,0.24486134570176454,,1244.8613457017645
2015-02-25,242.05230062264872,0.2420523006226487,,1242.0523006226488
2015-02-26,238.41851251308975,0.23841851251308976,,1238.4185125130898
2015-02-27,229.66666854182273,0.22966666854182272,,1229.6666685418227
2015-03-02,211.7365673230014,0.2117365673230014,,1211.7365673230015
2015-03-03,197.22573925747565,0.19722573925747566,,1197.2257392574757
2015-03-04,186.90193295354285,0.18690193295354285,,1186.9019329535429
2015-03-05,177.14368192875062,0.17714368192875063,,1177.1436819287505
2015-03-06,178.2550540759984,0.1782550540759984,,1178.2550540759985
2015-03-09,175.739135219676,0.175739135219676,,1175.739135219676
2015-03-10,198.45844301251668,0.1984584430125167,,1198.4584430125167
2015-03-11,221.82974165565693,0.22182974165565694,,1221.829741655657
2015-03-12,233.4854417495329,0.2334854417495329,,1233.4854417495328
2015-03-13,257.87031664968674,0.25787031664968674,,1257.8703166496866
2015-03-16,261.7745733893286,0.26177457338932864,,1261.7745733893287
2015-03-17,276.2190271293763,0.2762190271293763,,1276.2190271293762
2015-03-18,277.32870120045925,0.27732870120045927,,1277.3287012004594
2015-03-19,261.91893967755453,0.26191893967755453,,1261.9189396775546
2015-03-20,244.23498675768894,0.24423498675768895,,1244.234986757689
2015-03-23,224.61061381126424,0.22461061381126424,,1224.6106138112643
2015-03-24,210.67697374522342,0.21067697374522343,,1210.6769737452234
2015-03-25,222.94832781433493,0.22294832781433493,,1222.948327814335
2015-03-26,240.6479471089702,0.2406479471089702,,1240.6479471089701
2015-03-27,251.440417295395,0.251440417295395,,1251.440417295395
2015-03-30,247.17091298433624,0.24717091298433624,,1247.1709129843362
2015-03-31,252.63358718794527,0.25263358718794526,,1252.6335871879453
2015-04-01,264.2081860659451,0.2642081860659451,,1264.208186065945
2015-04-02,269.93466461005045,0.26993466461005045,,1269.9346646100505
2015-04-06,275.7337875796555,0.2757337875796555,,1275.7337875796554
2015-04-07,288.36241539985474,0.28836241539985474,,1288.3624153998549
2015-04-08,301.30633264829453,0.30130633264829454,,1301.3063326482945
2015-04-09,303.15097324714446,0.30315097324714446,,1303.1509732471445
2015-04-10,304.4814960383968,0.3044814960383968,,1304.481496038397
2015-04-13,309.9119421769343,0.3099119421769343,,1309.9119421769342
2015-04-14,319.81806410988423,0.3198180641098842,,1319.8180641098843
2015-04-15,315.4578961021577,0.3154578961021577,,1315.4578961021577
2015-04-16,309.66125953898296,0.30966125953898294,,1309.661259538983
2015-04-17,316.6045927008032,0.3166045927008032,,1316.604592700803
2015-04-20,327.73561201343716,0.32773561201343715,,1327.7356120134373
2015-04-21,326.99881576826175,0.32699881576826173,,1326.9988157682617
2015-04-22,326.2744984454826,0.3262744984454826,,1326.2744984454825
2015-04-23,318.48539782669684,0.3184853978266968,,1318.485397826697
2015-04-24,302.3764926679999,0.30237649266799993,,1302.3764926679999
2015-04-27,302.72514861901277,0.3027251486190128,,1302.7251486190128
2015-04-28,283.77204633265495,0.28377204633265496,,1283.772046332655
2015-04-29,275.81752588537256,0.27581752588537256,,1275.8175258853726
2015-04-30,291.5986820780068,0.29159868207800677,,1291.5986820780067
2015-05-01,288.71255135807905,0.28871255135807905,,1288.712551358079
2015-05-04,278.68399304512303,0.27868399304512304,,1278.683993045123
2015-05-05,288.0324374209233,0.2880324374209233,,1288.0324374209233
2015-05-06,309.968306666055,0.309968306666055,,1309.968306666055
2015-05-07,327.8127886128452,0.32781278861284524,,1327.8127886128452
2015-05-08,333.421494426567,0.333421494426567,,1333.421494426567
2015-05-11,338.5819693957914,0.33858196939579144,,1338.5819693957915
2015-05-12,354.7082261404111,0.3547082261404111,,1354.7082261404112
2015-05-13,374.0040355173273,0.3740040355173273,,1374.0040355173273
2015-05-14,374.2185357328756,0.37421853573287556,,1374.2185357328756
2015-05-15,368.9214824179912,0.36892148241799116,,1368.9214824179912
2015-05-18,368.49934702270826,0.36849934702270826,,1368.4993470227082
2015-05-19,360.7286030429344,0.3607286030429344,,1360.7286030429345
2015-05-20,355.7825203969718,0.3557825203969718,,1355.782520396972
2015-05-21,342.6261750862709,0.3426261750862709,,1342.626175086271
2015-05-22,332.17723351894546,0.33217723351894546,,1332.1772335189455
2015-05-26,341.9557047925572,0.3419557047925572,,1341.9557047925573
2015-05-27,335.62605866015537,0.3356260586601554,,1335.6260586601554
2015-05-28,327.8608822145108,0.3278608822145108,,1327.8608822145109
2015-05-29,320.19462271921253,0.3201946227192125,,1320.1946227192125
2015-06-01,308.85285442712427,0.3088528544271243,,1308.8528544271244
2015-06-02,313.41921258049575,0.31341921258049577,,1313.4192125804957
2015-06-03,309.3082741544917,0.3093082741544917,,1309.3082741544918
2015-06-04,304.50313799747363,0.30450313799747364,,1304.5031379974737
2015-06-05,301.4051306581971,0.3014051306581971,,1301.405130658197
2015-06-08,311.2751410376311,0.3112751410376311,,1311.275141037631
2015-06-09,325.5247501672802,0.3255247501672802,,1325.5247501672802
2015-06-10,324.79506335432706,0.32479506335432706,,1324.795063354327
2015-06-11,317.70219232828254,0.31770219232828256,,1317.7021923282825
2015-06-12,321.72262740793144,0.32172262740793145,,1321.7226274079314
2015-06-15,338.2969989292921,0.3382969989292921,,1338.2969989292922
2015-06-16,343.9279197495544,0.3439279197495544,,1343.9279197495543
2015-06-17,349.21349033609215,0.34921349033609217,,1349.213490336092
2015-06-18,333.50220693019384,0.33350220693019383,,1333.5022069301938
2015-06-19,326.1879776566647,0.32618797765666474,,1326.1879776566648
2015-06-22,304.7834580426312,0.3047834580426312,,1304.783458042631
2015-06-23,283.30218901750226,0.28330218901750226,,1283.3021890175023
2015-06-24,264.6185754318533,0.2646185754318533,,1264.6185754318533
2015-06-25,246.98232574502788,0.24698232574502788,,1246.982325745028
2015-06-26,232.2172652588963,0.2322172652588963,,1232.2172652588963
2015-06-29,242.07083895161685,0.24207083895161685,,1242.070838951617
2015-06-30,247.27962936796976,0.24727962936796977,,1247.2796293679698
2015-07-01,254.44794460974074,0.25444794460974074,,1254.4479446097407
2015-07-02,249.6729782831535,0.2496729782831535,,1249.6729782831535
2015-07-06,257.97652333647835,0.25797652333647836,,1257.9765233364783
2015-07-07,253.76265367967665,0.25376265367967665,,1253.7626536796765
2015-07-08,269.1541266925097,0.2691541266925097,,1269.1541266925096
2015-07-09,301.5508092615569,0.30155080926155686,,1301.5508092615569
2015-07-10,317.25609902586973,0.3172560990258697,,1317.2560990258698
2015-07-13,319.426871183079,0.319426871183079,,1319.4268711830791
2015-07-14,299.2209435575881,0.2992209435575881,,1299.220943557588
2015-07-15,305.8019353568027,0.30580193535680267,,1305.8019353568027
2015-07-16,299.04263480241843,0.29904263480241844,,1299.0426348024184
2015-07-17,292.5958901439349,0.29259589014393494,,1292.5958901439349
2015-07-20,287.472114365769,0.287472114365769,,1287.472114365769
2015-07-21,272.95469125597015,0.27295469125597016,,1272.9546912559701
2015-07-22,252.21272034989585,0.25221272034989584,,1252.2127203498958
2015-07-23,246.16680057153206,0.24616680057153206,,1246.1668005715321
2015-07-24,254.51755265258825,0.25451755265258824,,1254.5175526525882
2015-07-27,278.9674357687337,0.27896743576873373,,1278.9674357687336
2015-07-28,287.24821302714076,0.28724821302714076,,1287.2482130271408
2015-07-29,264.8715192033657,0.2648715192033657,,1264.8715192033658
2015-07-30,262.2683398632526,0.2622683398632526,,1262.2683398632525
2015-07-31,260.4685198570194,0.26046851985701935,,1260.4685198570194
2015-08-03,258.47219557827697,0.25847219557827694,,1258.472195578277
2015-08-04,263.06036249654505,0.2630603624965451,,1263.0603624965452
2015-08-05,247.75514773660046,0.24775514773660046,,1247.7551477366005
2015-08-06,257.45991125493896,0.25745991125493894,,1257.459911254939
2015-08-07,259.33444600928965,0.2593344460092897,,1259.3344460092896
2015-08-10,230.79638952019167,0.23079638952019166,,1230.7963895201917
2015-08-11,230.4260755536409,0.23042607555364092,,1230.4260755536409
2015-08-12,206.5468385993825,0.2065468385993825,,1206.5468385993825
2015-08-13,187.28195555681683,0.18728195555681681,,1187.281955556817
2015-08-14,160.17088736339824,0.16017088736339824,,1160.1708873633982
2015-08-17,100.53942022721807,0.10053942022721807,,1100.539420227218
2015-08-18,48.717122403389766,0.04871712240338977,,1048.7171224033898
2015-08-19,-3.7596259351001526,-0.0037596259351001526,,996.2403740648998
2015-08-20,-53.22960385746667,-0.05322960385746667,,946.7703961425333
2015-08-21,-81.02544687033586,-0.08102544687033586,,918.9745531296642
2015-08-24,-52.82516037910901,-0.052825160379109004,,947.174839620891
2015-08-25,-19.873464736771428,-0.01987346473677143,,980.1265352632286
2015-08-26,-7.269727303439666,-0.007269727303439666,,992.7302726965603
2015-08-27,-7.9832119873195495,-0.00798321198731955,,992.0167880126804
2015-08-28,-20.05646941101724,-0.02005646941101724,,979.9435305889828
2015-08-31,-38.774456493144704,-0.038774456493144704,,961.2255435068553
2015-09-01,-22.60514381401957,-0.022605143814019568,,977.3948561859804
2015-09-02,-16.358163804215287,-0.016358163804215287,,983.6418361957847
2015-09-03,-17.90645303494731,-0.01790645303494731,,982.0935469650527
2015-09-04,5.359006049866943,0.005359006049866943,,1005.3590060498669
2015-09-08,-3.984713048098998,-0.003984713048098998,,996.015286951901
2015-09-09,6.4526891692309185,0.0064526891692309185,,1006.4526891692309
2015-09-10,17.21938022753133,0.017219380227531333,,1017.2193802275314
2015-09-11,15.097550439397756,0.015097550439397756,,1015.0975504393978
2015-09-14,22.925723334617842,0.022925723334617842,,1022.9257233346178
2015-09-15,13.127331219855431,0.013127331219855431,,1013.1273312198555
2015-09-16,-15.224981442501285,-0.015224981442501284,,984.7750185574987
2015-09-17,-37.82386914302693,-0.037823869143026934,,962.176130856973
2015-09-18,-43.450946231299966,-0.04345094623129997,,956.5490537687
2015-09-21,-56.07751114074156,-0.056077511140741554,,943.9224888592585
2015-09-22,-68.27949952377111,-0.0682794995237711,,931.7205004762288
2015-09-23,-79.2908698110586,-0.0792908698110586,,920.7091301889413
2015-09-24,-77.19749956141675,-0.07719749956141675,,922.8025004385833
2015-09-25,-78.56716061397084,-0.07856716061397084,,921.4328393860292
2015-09-28,-47.365769410543265,-0.04736576941054327,,952.6342305894567
2015-09-29,-1.7217785386633988,-0.0017217785386633988,,998.2782214613366
2015-09-30,25.926824633346392,0.02592682463334639,,1025.9268246333463
2015-10-01,64.23713325336044,0.06423713325336045,,1064.2371332533605
2015-10-02,92.341392912755,0.092341392912755,,1092.341392912755
2015-10-05,113.18412343627449,0.11318412343627449,,1113.1841234362746
2015-10-06,137.46649791235478,0.13746649791235477,,1137.4664979123547
2015-10-07,150.53155981568912,0.1505315598156891,,1150.5315598156892
2015-10-08,137.70264512132678,0.1377026451213268,,1137.702645121327
2015-10-09,136.7302221983735,0.1367302221983735,,1136.7302221983734
2015-10-12,147.9945013800188,0.1479945013800188,,1147.9945013800188
2015-10-13,164.43647030816044,0.16443647030816044,,1164.4364703081606
2015-10-14,181.790056444759,0.18179005644475899,,1181.790056444759
2015-10-15,181.9321979556434,0.18193219795564342,,1181.9321979556435
2015-10-16,187.79147077765822,0.18779147077765823,,1187.791470777658
2015-10-19,195.83040721646404,0.19583040721646405,,1195.830407216464
2015-10-20,205.9543352810036,0.2059543352810036,,1205.9543352810035
2015-10-21,216.95194388531158,0.21695194388531158,,1216.9519438853115
2015-10-22,224.92269878982384,0.22492269878982385,,1224.922698789824
2015-10-23,231.72389346511068,0.2317238934651107,,1231.7238934651107
2015-10-26,233.72967822671464,0.23372967822671464,,1233.7296782267147
2015-10-27,245.88592169946045,0.24588592169946044,,1245.8859216994604
2015-10-28,256.2875296986744,0.2562875296986744,,1256.2875296986745
2015-10-29,262.8025932579889,0.26280259325798894,,1262.802593257989
2015-10-30,278.5242640831669,0.2785242640831669,,1278.5242640831668
2015-11-02,273.813452652784,0.273813452652784,,1273.813452652784
2015-11-03,242.54985405267936,0.24254985405267937,,1242.5498540526794
2015-11-04,241.30609604731723,0.24130609604731723,,1241.3060960473172
2015-11-05,231.0435836386957,0.2310435836386957,,1231.0435836386957
2015-11-06,193.7116977215483,0.19371169772154828,,1193.7116977215483
2015-11-09,194.5753840588651,0.1945753840588651,,1194.575384058865
2015-11-10,181.68597290165977,0.18168597290165978,,1181.6859729016599
2015-11-11,178.60537017979294,0.17860537017979294,,1178.605370179793
2015-11-12,179.77709071198024,0.17977709071198023,,1179.7770907119802
2015-11-13,204.85885823847073,0.20485885823847072,,1204.8588582384707
2015-11-16,216.52136494487962,0.2165213649448796,,1216.5213649448797
2015-11-17,237.53649721725913,0.2375364972172591,,1237.5364972172592
2015-11-18,242.6148676408093,0.2426148676408093,,1242.6148676408093
2015-11-19,242.62738472172552,0.24262738472172551,,1242.6273847217255
2015-11-20,243.60498024815658,0.24360498024815658,,1243.6049802481566
2015-11-23,256.42006305710254,0.2564200630571025,,1256.4200630571027
2015-11-24,245.31815131531886,0.24531815131531887,,1245.3181513153188
2015-11-25,237.43403017671284,0.23743403017671283,,1237.434030176713
2015-11-27,225.75004537121845,0.22575004537121846,,1225.7500453712184
2015-11-30,207.87793992345294,0.20787793992345294,,1207.877939923453
2015-12-01,186.62988611304843,0.18662988611304843,,1186.6298861130485
2015-12-02,171.89311346856528,0.17189311346856528,,1171.8931134685654
2015-12-03,177.62667275952703,0.17762667275952704,,1177.626672759527
2015-12-04,151.1495883696483,0.1511495883696483,,1151.1495883696484
2015-12-07,136.38910821263585,0.13638910821263583,,1136.3891082126358
2015-12-08,124.36497818161962,0.12436497818161962,,1124.3649781816196
2015-12-09,115.28323798537654,0.11528323798537654,,1115.2832379853764
2015-12-10,90.05436976718606,0.09005436976718606,,1090.054369767186
2015-12-11,101.84450226362496,0.10184450226362496,,1101.844502263625
2015-12-14,111.96175652853779,0.11196175652853779,,1111.9617565285378
2015-12-15,102.22871155509128,0.10222871155509128,,1102.2287115550912
2015-12-16,88.94424496865594,0.08894424496865594,,1088.944244968656
2015-12-17,90.03677942934507,0.09003677942934507,,1090.0367794293452
2015-12-18,109.32182160878767,0.10932182160878767,,1109.3218216087876
2015-12-21,118.65680611307283,0.11865680611307283,,1118.656806113073
2015-12-22,138.2592228879349,0.1382592228879349,,1138.2592228879348
2015-12-23,120.04377418135626,0.12004377418135626,,1120.0437741813562
2015-12-24,99.25165528208436,0.09925165528208435,,1099.2516552820844
2015-12-28,71.49550801509518,0.07149550801509519,,1071.495508015095
2015-12-29,30.150514803766406,0.030150514803766404,,1030.1505148037663
2015-12-30,-10.136874683745244,-0.010136874683745245,,989.8631253162548
2015-12-31,-53.502196461844505,-0.05350219646184451,,946.4978035381555
2016-01-04,-102.16743582945753,-0.10216743582945753,,897.8325641705425
